customer_id,name,email,age,country,purchase_amount
1182,Customer_1182,user1182@gmail.com,67,India,3566
1183,Customer_1183,user1183@gmail.com,24,UK,2811
1184,Customer_1184,user1184@gmail.com,61,India,1991
1185,Customer_1185,user1185@gmail.com,66,USA,4477
1186,Customer_1186,user1186@gmail.com,65,USA,3014
1187,Customer_1187,user1187@gmail.com,25,India,827
1188,Customer_1188,user1188@gmail.com,33,USA,442
1189,Customer_1189,user1189@gmail.com,67,USA,1652
1190,Customer_1190,user1190@gmail.com,23,UK,3102
1191,Customer_1191,user1191@gmail.com,26,India,3016
1192,Customer_1192,user1192@gmail.com,39,India,3803
1193,Customer_1193,user1193@gmail.com,20,USA,2433
1194,Customer_1194,user1194@gmail.com,44,USA,911
1195,Customer_1195,user1195@gmail.com,68,India,4112
1196,Customer_1196,user1196@gmail.com,25,USA,2449
1197,Customer_1197,user1197@gmail.com,21,UK,3000
1198,Customer_1198,user1198@gmail.com,67,UK,3504
1199,Customer_1199,user1199@gmail.com,18,India,277
1200,Customer_1200,user1200@gmail.com,20,India,1101
1201,Customer_1201,user1201@gmail.com,41,India,4821
1202,Customer_1202,user1202@gmail.com,22,UK,4380
1203,Customer_1203,user1203@gmail.com,66,India,2498
1204,Customer_1204,user1204@gmail.com,46,India,1175
1205,Customer_1205,user1205@gmail.com,57,India,1756
1206,Customer_1206,user1206@gmail.com,51,USA,1994
1207,Customer_1207,user1207@gmail.com,18,UK,3210
1208,Customer_1208,user1208@gmail.com,53,USA,2842
1209,Customer_1209,user1209@gmail.com,57,India,666
1210,Customer_1210,user1210@gmail.com,22,India,3167
1211,Customer_1211,user1211@gmail.com,50,UK,2373
1212,Customer_1212,user1212@gmail.com,28,UK,259
1213,Customer_1213,user1213@gmail.com,46,UK,555
1214,Customer_1214,user1214@gmail.com,24,India,2502
1215,Customer_1215,user1215@gmail.com,63,USA,4856
1216,Customer_1216,user1216@gmail.com,34,USA,3212
1217,Customer_1217,user1217@gmail.com,65,India,3323
1218,Customer_1218,user1218@gmail.com,60,UK,534
1219,Customer_1219,user1219@gmail.com,57,USA,2768
1220,Customer_1220,user1220@gmail.com,59,UK,1603
1221,Customer_1221,user1221@gmail.com,39,USA,4455
1222,Customer_1222,user1222@gmail.com,64,India,373
1223,Customer_1223,user1223@gmail.com,40,India,2385
1224,Customer_1224,user1224@gmail.com,25,USA,3739
1225,Customer_1225,user1225@gmail.com,22,USA,1570
1226,Customer_1226,user1226@gmail.com,61,UK,473
1227,Customer_1227,user1227@gmail.com,40,India,1941
1228,Customer_1228,user1228@gmail.com,68,USA,3767
1229,Customer_1229,user1229@gmail.com,31,USA,1245
1230,Customer_1230,user1230@gmail.com,35,India,4045
1231,Customer_1231,user1231@gmail.com,67,India,2363
1232,Customer_1232,user1232@gmail.com,34,India,4008
1233,Customer_1233,user1233@gmail.com,26,USA,4392
1234,Customer_1234,user1234@gmail.com,45,India,2751
1235,Customer_1235,user1235@gmail.com,19,USA,2383
1236,Customer_1236,user1236@gmail.com,30,UK,4425
1237,Customer_1237,user1237@gmail.com,46,India,2350
1238,Customer_1238,user1238@gmail.com,28,India,4647
1239,Customer_1239,user1239@gmail.com,28,USA,3642
1240,Customer_1240,user1240@gmail.com,29,UK,3588
1241,Customer_1241,user1241@gmail.com,48,India,4183
1242,Customer_1242,user1242@gmail.com,55,India,3340
1243,Customer_1243,user1243@gmail.com,41,India,1857
1244,Customer_1244,user1244@gmail.com,41,USA,2320
1245,Customer_1245,user1245@gmail.com,39,USA,741
1246,Customer_1246,user1246@gmail.com,59,India,2063
1247,Customer_1247,user1247@gmail.com,60,UK,3637
1248,Customer_1248,user1248@gmail.com,40,UK,2464
1249,Customer_1249,user1249@gmail.com,25,UK,4890
1250,Customer_1250,user1250@gmail.com,60,UK,4510
1251,Customer_1251,user1251@gmail.com,61,UK,546
1252,Customer_1252,user1252@gmail.com,56,USA,1110
1253,Customer_1253,user1253@gmail.com,35,India,143
1254,Customer_1254,user1254@gmail.com,50,India,4506
1255,Customer_1255,user1255@gmail.com,63,USA,2833
1256,Customer_1256,user1256@gmail.com,50,USA,3376
1257,Customer_1257,user1257@gmail.com,30,USA,2136
1258,Customer_1258,user1258@gmail.com,35,USA,392
1259,Customer_1259,user1259@gmail.com,54,UK,231
1260,Customer_1260,user1260@gmail.com,33,India,1450
1261,Customer_1261,user1261@gmail.com,33,India,3153
1262,Customer_1262,user1262@gmail.com,54,India,4669
1263,Customer_1263,user1263@gmail.com,40,USA,2600
1264,Customer_1264,user1264@gmail.com,64,USA,290
1265,Customer_1265,user1265@gmail.com,67,USA,2522
1266,Customer_1266,user1266@gmail.com,62,India,1167
1267,Customer_1267,user1267@gmail.com,44,UK,318
1268,Customer_1268,user1268@gmail.com,49,India,3671
1269,Customer_1269,user1269@gmail.com,25,USA,4468
1270,Customer_1270,user1270@gmail.com,26,USA,2610
1271,Customer_1271,user1271@gmail.com,56,India,2408
1272,Customer_1272,user1272@gmail.com,36,India,4838
1273,Customer_1273,user1273@gmail.com,70,USA,4239
1274,Customer_1274,user1274@gmail.com,25,USA,614
1275,Customer_1275,user1275@gmail.com,32,USA,2942
1276,Customer_1276,user1276@gmail.com,23,India,162
1277,Customer_1277,user1277@gmail.com,44,UK,3645
1278,Customer_1278,user1278@gmail.com,68,India,2515
1279,Customer_1279,user1279@gmail.com,23,India,4739
1280,Customer_1280,user1280@gmail.com,68,India,569
1281,Customer_1281,user1281@gmail.com,67,India,2018
1282,Customer_1282,user1282@gmail.com,47,UK,1075
1283,Customer_1283,user1283@gmail.com,28,UK,1682
1284,Customer_1284,user1284@gmail.com,52,India,4463
1285,Customer_1285,user1285@gmail.com,69,USA,961
1286,Customer_1286,user1286@gmail.com,27,UK,3206
1287,Customer_1287,user1287@gmail.com,67,USA,2389
1288,Customer_1288,user1288@gmail.com,33,UK,1377
1289,Customer_1289,user1289@gmail.com,19,India,189
1290,Customer_1290,user1290@gmail.com,41,India,1012
1291,Customer_1291,user1291@gmail.com,61,UK,4189
1292,Customer_1292,user1292@gmail.com,57,India,812
1293,Customer_1293,user1293@gmail.com,37,India,234
1294,Customer_1294,user1294@gmail.com,31,India,1621
1295,Customer_1295,user1295@gmail.com,47,USA,648
1296,Customer_1296,user1296@gmail.com,66,USA,126
1297,Customer_1297,user1297@gmail.com,51,UK,2368
1298,Customer_1298,user1298@gmail.com,42,UK,3631
1299,Customer_1299,user1299@gmail.com,37,USA,1766
1300,Customer_1300,user1300@gmail.com,28,India,1539
1301,Customer_1301,user1301@gmail.com,21,India,4849
1302,Customer_1302,user1302@gmail.com,18,UK,4290
1303,Customer_1303,user1303@gmail.com,38,USA,2375
1304,Customer_1304,user1304@gmail.com,70,UK,4653
1305,Customer_1305,user1305@gmail.com,27,UK,1961
1306,Customer_1306,user1306@gmail.com,67,UK,1201
1307,Customer_1307,user1307@gmail.com,41,USA,2638
1308,Customer_1308,user1308@gmail.com,18,India,2727
1309,Customer_1309,user1309@gmail.com,42,USA,1856
1310,Customer_1310,user1310@gmail.com,30,UK,3794
1311,Customer_1311,user1311@gmail.com,38,UK,3171
1312,Customer_1312,user1312@gmail.com,39,India,3803
1313,Customer_1313,user1313@gmail.com,34,India,3588
1314,Customer_1314,user1314@gmail.com,62,USA,2802
1315,Customer_1315,user1315@gmail.com,23,USA,4159
1316,Customer_1316,user1316@gmail.com,57,UK,2324
1317,Customer_1317,user1317@gmail.com,23,India,151
1318,Customer_1318,user1318@gmail.com,42,India,4123
1319,Customer_1319,user1319@gmail.com,57,UK,3316
1320,Customer_1320,user1320@gmail.com,26,USA,3425
1321,Customer_1321,user1321@gmail.com,46,India,607
1322,Customer_1322,user1322@gmail.com,30,UK,743
1323,Customer_1323,user1323@gmail.com,23,India,4890
1324,Customer_1324,user1324@gmail.com,34,UK,4408
1325,Customer_1325,user1325@gmail.com,50,USA,3405
1326,Customer_1326,user1326@gmail.com,52,UK,1140
1327,Customer_1327,user1327@gmail.com,57,India,383
1328,Customer_1328,user1328@gmail.com,30,USA,1127
1329,Customer_1329,user1329@gmail.com,48,India,257
1330,Customer_1330,user1330@gmail.com,57,UK,1912
1331,Customer_1331,user1331@gmail.com,27,UK,1214
1332,Customer_1332,user1332@gmail.com,32,India,1598
1333,Customer_1333,user1333@gmail.com,20,UK,319
1334,Customer_1334,user1334@gmail.com,26,USA,4996
1335,Customer_1335,user1335@gmail.com,62,UK,1745
1336,Customer_1336,user1336@gmail.com,70,UK,4750
1337,Customer_1337,user1337@gmail.com,22,India,4859
1338,Customer_1338,user1338@gmail.com,31,USA,4254
1339,Customer_1339,user1339@gmail.com,34,India,386
1340,Customer_1340,user1340@gmail.com,29,USA,4600
1341,Customer_1341,user1341@gmail.com,44,UK,2932
1342,Customer_1342,user1342@gmail.com,51,USA,3037
1343,Customer_1343,user1343@gmail.com,63,India,124
1344,Customer_1344,user1344@gmail.com,42,India,1585
1345,Customer_1345,user1345@gmail.com,37,USA,832
1346,Customer_1346,user1346@gmail.com,51,UK,2211
1347,Customer_1347,user1347@gmail.com,55,USA,4622
1348,Customer_1348,user1348@gmail.com,49,India,1734
1349,Customer_1349,user1349@gmail.com,25,India,4687
1350,Customer_1350,user1350@gmail.com,48,USA,2226
1351,Customer_1351,user1351@gmail.com,30,India,3846
1352,Customer_1352,user1352@gmail.com,43,USA,280
1353,Customer_1353,user1353@gmail.com,35,India,1958
1354,Customer_1354,user1354@gmail.com,33,India,4128
1355,Customer_1355,user1355@gmail.com,45,India,1616
1356,Customer_1356,user1356@gmail.com,52,UK,4328
1357,Customer_1357,user1357@gmail.com,50,India,137
1358,Customer_1358,user1358@gmail.com,29,UK,3925
1359,Customer_1359,user1359@gmail.com,40,USA,3709
1360,Customer_1360,user1360@gmail.com,59,UK,1214
1361,Customer_1361,user1361@gmail.com,64,USA,4844
1362,Customer_1362,user1362@gmail.com,24,USA,4904
1363,Customer_1363,user1363@gmail.com,67,India,4166
1364,Customer_1364,user1364@gmail.com,55,USA,362
1365,Customer_1365,user1365@gmail.com,62,India,4359
1366,Customer_1366,user1366@gmail.com,66,USA,1857
1367,Customer_1367,user1367@gmail.com,53,India,1164
1368,Customer_1368,user1368@gmail.com,50,USA,4246
1369,Customer_1369,user1369@gmail.com,35,USA,1791
1370,Customer_1370,user1370@gmail.com,28,India,2650
1371,Customer_1371,user1371@gmail.com,54,USA,4276
1372,Customer_1372,user1372@gmail.com,28,USA,4410
1373,Customer_1373,user1373@gmail.com,24,India,2392
1374,Customer_1374,user1374@gmail.com,56,USA,890
1375,Customer_1375,user1375@gmail.com,55,USA,4118
1376,Customer_1376,user1376@gmail.com,22,India,3083
1377,Customer_1377,user1377@gmail.com,31,UK,1338
1378,Customer_1378,user1378@gmail.com,56,India,3436
1379,Customer_1379,user1379@gmail.com,67,India,692
1380,Customer_1380,user1380@gmail.com,66,UK,1732
1381,Customer_1381,user1381@gmail.com,46,India,3495
1382,Customer_1382,user1382@gmail.com,63,USA,3682
1383,Customer_1383,user1383@gmail.com,57,USA,813
1384,Customer_1384,user1384@gmail.com,29,UK,3748
1385,Customer_1385,user1385@gmail.com,28,UK,4684
1386,Customer_1386,user1386@gmail.com,51,UK,1353
1387,Customer_1387,user1387@gmail.com,18,India,4328
1388,Customer_1388,user1388@gmail.com,42,UK,1900
1389,Customer_1389,user1389@gmail.com,70,UK,1436
1390,Customer_1390,user1390@gmail.com,32,USA,661
1391,Customer_1391,user1391@gmail.com,28,USA,598
1392,Customer_1392,user1392@gmail.com,68,USA,2184
1393,Customer_1393,user1393@gmail.com,32,USA,683
1394,Customer_1394,user1394@gmail.com,58,India,865
1395,Customer_1395,user1395@gmail.com,39,India,1794
1396,Customer_1396,user1396@gmail.com,37,UK,929
1397,Customer_1397,user1397@gmail.com,38,UK,2457
1398,Customer_1398,user1398@gmail.com,43,UK,589
1399,Customer_1399,user1399@gmail.com,21,India,756
1400,Customer_1400,user1400@gmail.com,34,India,3883
1401,Customer_1401,user1401@gmail.com,31,USA,2134
1402,Customer_1402,user1402@gmail.com,70,USA,440
1403,Customer_1403,user1403@gmail.com,38,India,3115
1404,Customer_1404,user1404@gmail.com,19,India,2245
1405,Customer_1405,user1405@gmail.com,51,India,4591
1406,Customer_1406,user1406@gmail.com,53,India,2559
1407,Customer_1407,user1407@gmail.com,21,India,3805
1408,Customer_1408,user1408@gmail.com,27,India,2940
1409,Customer_1409,user1409@gmail.com,48,UK,3326
1410,Customer_1410,user1410@gmail.com,37,USA,1380
1411,Customer_1411,user1411@gmail.com,20,India,2112
1412,Customer_1412,user1412@gmail.com,49,UK,1886
1413,Customer_1413,user1413@gmail.com,52,USA,589
1414,Customer_1414,user1414@gmail.com,25,USA,1529
1415,Customer_1415,user1415@gmail.com,42,UK,3914
1416,Customer_1416,user1416@gmail.com,53,USA,4140
1417,Customer_1417,user1417@gmail.com,60,UK,3388
1418,Customer_1418,user1418@gmail.com,46,India,4011
1419,Customer_1419,user1419@gmail.com,40,USA,789
1420,Customer_1420,user1420@gmail.com,60,USA,4998
1421,Customer_1421,user1421@gmail.com,57,India,332
1422,Customer_1422,user1422@gmail.com,59,USA,1601
1423,Customer_1423,user1423@gmail.com,45,USA,4369
1424,Customer_1424,user1424@gmail.com,67,India,1304
1425,Customer_1425,user1425@gmail.com,21,India,1648
1426,Customer_1426,user1426@gmail.com,33,USA,920
1427,Customer_1427,user1427@gmail.com,35,India,4850
1428,Customer_1428,user1428@gmail.com,24,UK,4254
1429,Customer_1429,user1429@gmail.com,54,India,1339
1430,Customer_1430,user1430@gmail.com,42,UK,1046
1431,Customer_1431,user1431@gmail.com,52,USA,3541
1432,Customer_1432,user1432@gmail.com,50,UK,3612
1433,Customer_1433,user1433@gmail.com,57,UK,1591
1434,Customer_1434,user1434@gmail.com,24,India,3547
1435,Customer_1435,user1435@gmail.com,46,USA,1760
1436,Customer_1436,user1436@gmail.com,41,USA,1150
1437,Customer_1437,user1437@gmail.com,67,UK,3383
1438,Customer_1438,user1438@gmail.com,55,UK,805
1439,Customer_1439,user1439@gmail.com,30,India,3916
1440,Customer_1440,user1440@gmail.com,39,India,3456
1441,Customer_1441,user1441@gmail.com,41,UK,414
1442,Customer_1442,user1442@gmail.com,45,UK,222
1443,Customer_1443,user1443@gmail.com,56,India,3202
1444,Customer_1444,user1444@gmail.com,37,India,1091
1445,Customer_1445,user1445@gmail.com,50,USA,2441
1446,Customer_1446,user1446@gmail.com,55,UK,628
1447,Customer_1447,user1447@gmail.com,50,USA,2694
1448,Customer_1448,user1448@gmail.com,50,USA,1127
1449,Customer_1449,user1449@gmail.com,34,UK,2469
1450,Customer_1450,user1450@gmail.com,42,UK,2735
1451,Customer_1451,user1451@gmail.com,52,UK,4934
1452,Customer_1452,user1452@gmail.com,18,India,1097
1453,Customer_1453,user1453@gmail.com,70,India,3750
1454,Customer_1454,user1454@gmail.com,33,India,4211
1455,Customer_1455,user1455@gmail.com,70,India,1131
1456,Customer_1456,user1456@gmail.com,26,India,1254
1457,Customer_1457,user1457@gmail.com,37,UK,4953
1458,Customer_1458,user1458@gmail.com,70,India,1233
1459,Customer_1459,user1459@gmail.com,34,India,3140
1460,Customer_1460,user1460@gmail.com,57,India,3929
1461,Customer_1461,user1461@gmail.com,53,UK,830
1462,Customer_1462,user1462@gmail.com,67,USA,4141
1463,Customer_1463,user1463@gmail.com,60,India,2151
1464,Customer_1464,user1464@gmail.com,28,UK,3214
1465,Customer_1465,user1465@gmail.com,63,USA,3864
1466,Customer_1466,user1466@gmail.com,57,UK,745
1467,Customer_1467,user1467@gmail.com,55,USA,603
1468,Customer_1468,user1468@gmail.com,56,UK,4657
1469,Customer_1469,user1469@gmail.com,62,UK,1560
1470,Customer_1470,user1470@gmail.com,48,UK,1100
1471,Customer_1471,user1471@gmail.com,56,USA,482
1472,Customer_1472,user1472@gmail.com,45,India,2659
1473,Customer_1473,user1473@gmail.com,52,UK,2242
1474,Customer_1474,user1474@gmail.com,48,USA,4664
1475,Customer_1475,user1475@gmail.com,20,India,602
1476,Customer_1476,user1476@gmail.com,51,UK,4112
1477,Customer_1477,user1477@gmail.com,53,UK,3412
1478,Customer_1478,user1478@gmail.com,45,UK,2767
1479,Customer_1479,user1479@gmail.com,65,India,2437
1480,Customer_1480,user1480@gmail.com,27,UK,4010
1481,Customer_1481,user1481@gmail.com,22,UK,4449
1482,Customer_1482,user1482@gmail.com,52,India,912
1483,Customer_1483,user1483@gmail.com,50,USA,1592
1484,Customer_1484,user1484@gmail.com,57,India,1269
1485,Customer_1485,user1485@gmail.com,52,UK,251
1486,Customer_1486,user1486@gmail.com,62,USA,927
1487,Customer_1487,user1487@gmail.com,56,USA,2436
1488,Customer_1488,user1488@gmail.com,47,India,2719
1489,Customer_1489,user1489@gmail.com,33,USA,1053
1490,Customer_1490,user1490@gmail.com,24,UK,4346
1491,Customer_1491,user1491@gmail.com,21,UK,340
1492,Customer_1492,user1492@gmail.com,70,UK,1338
1493,Customer_1493,user1493@gmail.com,41,India,2265
1494,Customer_1494,user1494@gmail.com,29,USA,3495
1495,Customer_1495,user1495@gmail.com,18,UK,1476
1496,Customer_1496,user1496@gmail.com,54,India,3776
1497,Customer_1497,user1497@gmail.com,31,UK,2970
1498,Customer_1498,user1498@gmail.com,34,USA,710
1499,Customer_1499,user1499@gmail.com,54,USA,4434
1500,Customer_1500,user1500@gmail.com,59,USA,618
1501,Customer_1501,user1501@gmail.com,32,USA,4717
1502,Customer_1502,user1502@gmail.com,47,India,3728
1503,Customer_1503,user1503@gmail.com,67,USA,1182
1504,Customer_1504,user1504@gmail.com,38,India,3959
1505,Customer_1505,user1505@gmail.com,18,India,3255
1506,Customer_1506,user1506@gmail.com,54,USA,2011
1507,Customer_1507,user1507@gmail.com,69,India,1374
1508,Customer_1508,user1508@gmail.com,37,USA,3250
1509,Customer_1509,user1509@gmail.com,47,UK,1437
1510,Customer_1510,user1510@gmail.com,22,UK,4375
1511,Customer_1511,user1511@gmail.com,36,USA,540
1512,Customer_1512,user1512@gmail.com,51,India,3725
1513,Customer_1513,user1513@gmail.com,50,India,1003
1514,Customer_1514,user1514@gmail.com,42,UK,2579
1515,Customer_1515,user1515@gmail.com,30,India,521
1516,Customer_1516,user1516@gmail.com,33,India,3630
1517,Customer_1517,user1517@gmail.com,31,USA,2853
1518,Customer_1518,user1518@gmail.com,56,India,1896
1519,Customer_1519,user1519@gmail.com,32,USA,855
1520,Customer_1520,user1520@gmail.com,35,UK,4645
1521,Customer_1521,user1521@gmail.com,26,India,360
1522,Customer_1522,user1522@gmail.com,25,UK,4130
1523,Customer_1523,user1523@gmail.com,52,UK,2894
1524,Customer_1524,user1524@gmail.com,22,USA,2950
1525,Customer_1525,user1525@gmail.com,23,USA,1910
1526,Customer_1526,user1526@gmail.com,35,UK,2295
1527,Customer_1527,user1527@gmail.com,38,USA,1442
1528,Customer_1528,user1528@gmail.com,45,USA,4803
1529,Customer_1529,user1529@gmail.com,70,USA,4569
1530,Customer_1530,user1530@gmail.com,21,USA,4870
1531,Customer_1531,user1531@gmail.com,41,USA,2205
1532,Customer_1532,user1532@gmail.com,48,USA,2801
1533,Customer_1533,user1533@gmail.com,34,India,2390
1534,Customer_1534,user1534@gmail.com,58,USA,1427
1535,Customer_1535,user1535@gmail.com,60,USA,4343
1536,Customer_1536,user1536@gmail.com,18,UK,299
1537,Customer_1537,user1537@gmail.com,34,USA,1647
1538,Customer_1538,user1538@gmail.com,25,India,1395
1539,Customer_1539,user1539@gmail.com,54,India,3139
1540,Customer_1540,user1540@gmail.com,58,India,3570
1541,Customer_1541,user1541@gmail.com,44,USA,4594
1542,Customer_1542,user1542@gmail.com,28,USA,4978
1543,Customer_1543,user1543@gmail.com,49,USA,1255
1544,Customer_1544,user1544@gmail.com,32,India,3271
1545,Customer_1545,user1545@gmail.com,33,UK,2257
1546,Customer_1546,user1546@gmail.com,59,UK,3163
1547,Customer_1547,user1547@gmail.com,60,USA,3319
1548,Customer_1548,user1548@gmail.com,59,USA,3752
1549,Customer_1549,user1549@gmail.com,40,USA,4808
1550,Customer_1550,user1550@gmail.com,26,India,555
1551,Customer_1551,user1551@gmail.com,65,USA,2187
1552,Customer_1552,user1552@gmail.com,29,UK,1227
1553,Customer_1553,user1553@gmail.com,23,India,4176
1554,Customer_1554,user1554@gmail.com,56,USA,3699
1555,Customer_1555,user1555@gmail.com,42,USA,3343
1556,Customer_1556,user1556@gmail.com,39,UK,4928
1557,Customer_1557,user1557@gmail.com,64,UK,4804
1558,Customer_1558,user1558@gmail.com,69,India,3369
1559,Customer_1559,user1559@gmail.com,62,UK,667
1560,Customer_1560,user1560@gmail.com,67,USA,4012
1561,Customer_1561,user1561@gmail.com,25,India,672
1562,Customer_1562,user1562@gmail.com,32,UK,3928
1563,Customer_1563,user1563@gmail.com,59,India,1781
1564,Customer_1564,user1564@gmail.com,45,USA,1450
1565,Customer_1565,user1565@gmail.com,64,USA,2343
1566,Customer_1566,user1566@gmail.com,28,USA,808
1567,Customer_1567,user1567@gmail.com,38,UK,283
1568,Customer_1568,user1568@gmail.com,62,UK,3784
1569,Customer_1569,user1569@gmail.com,31,USA,781
1570,Customer_1570,user1570@gmail.com,55,USA,351
1571,Customer_1571,user1571@gmail.com,28,UK,4676
1572,Customer_1572,user1572@gmail.com,30,UK,3607
1573,Customer_1573,user1573@gmail.com,23,UK,522
1574,Customer_1574,user1574@gmail.com,47,USA,736
1575,Customer_1575,user1575@gmail.com,45,India,4464
1576,Customer_1576,user1576@gmail.com,48,UK,3654
1577,Customer_1577,user1577@gmail.com,30,USA,1130
1578,Customer_1578,user1578@gmail.com,22,India,2999
1579,Customer_1579,user1579@gmail.com,55,USA,1928
1580,Customer_1580,user1580@gmail.com,57,USA,3727
1581,Customer_1581,user1581@gmail.com,20,India,1383
1582,Customer_1582,user1582@gmail.com,52,India,3420
1583,Customer_1583,user1583@gmail.com,24,UK,1925
1584,Customer_1584,user1584@gmail.com,39,India,1781
1585,Customer_1585,user1585@gmail.com,64,UK,3679
1586,Customer_1586,user1586@gmail.com,43,UK,3299
1587,Customer_1587,user1587@gmail.com,42,India,186
1588,Customer_1588,user1588@gmail.com,41,UK,2866
1589,Customer_1589,user1589@gmail.com,61,USA,3972
1590,Customer_1590,user1590@gmail.com,46,India,2068
1591,Customer_1591,user1591@gmail.com,20,USA,4387
1592,Customer_1592,user1592@gmail.com,63,UK,1000
1593,Customer_1593,user1593@gmail.com,54,UK,1838
1594,Customer_1594,user1594@gmail.com,31,India,3250
1595,Customer_1595,user1595@gmail.com,39,USA,293
1596,Customer_1596,user1596@gmail.com,56,USA,2614
1597,Customer_1597,user1597@gmail.com,30,India,4994
1598,Customer_1598,user1598@gmail.com,22,UK,868
1599,Customer_1599,user1599@gmail.com,39,India,4838
1600,Customer_1600,user1600@gmail.com,64,India,3401
1601,Customer_1601,user1601@gmail.com,28,India,2234
1602,Customer_1602,user1602@gmail.com,30,UK,4383
1603,Customer_1603,user1603@gmail.com,30,India,2518
1604,Customer_1604,user1604@gmail.com,64,India,189
1605,Customer_1605,user1605@gmail.com,20,USA,2132
1606,Customer_1606,user1606@gmail.com,20,India,222
1607,Customer_1607,user1607@gmail.com,61,UK,517
1608,Customer_1608,user1608@gmail.com,41,USA,2721
1609,Customer_1609,user1609@gmail.com,28,UK,840
1610,Customer_1610,user1610@gmail.com,42,USA,5000
1611,Customer_1611,user1611@gmail.com,44,UK,541
1612,Customer_1612,user1612@gmail.com,42,UK,1668
1613,Customer_1613,user1613@gmail.com,35,India,4466
1614,Customer_1614,user1614@gmail.com,29,USA,3483
1615,Customer_1615,user1615@gmail.com,56,UK,388
1616,Customer_1616,user1616@gmail.com,47,India,2953
1617,Customer_1617,user1617@gmail.com,67,UK,1080
1618,Customer_1618,user1618@gmail.com,26,UK,3271
1619,Customer_1619,user1619@gmail.com,59,UK,3608
1620,Customer_1620,user1620@gmail.com,66,USA,4408
1621,Customer_1621,user1621@gmail.com,25,UK,1810
1622,Customer_1622,user1622@gmail.com,44,USA,4293
1623,Customer_1623,user1623@gmail.com,67,USA,437
1624,Customer_1624,user1624@gmail.com,44,UK,3647
1625,Customer_1625,user1625@gmail.com,69,USA,906
1626,Customer_1626,user1626@gmail.com,28,USA,586
1627,Customer_1627,user1627@gmail.com,48,UK,3824
1628,Customer_1628,user1628@gmail.com,58,USA,2466
1629,Customer_1629,user1629@gmail.com,28,UK,3751
1630,Customer_1630,user1630@gmail.com,18,USA,500
1631,Customer_1631,user1631@gmail.com,35,UK,4853
1632,Customer_1632,user1632@gmail.com,67,India,2536
1633,Customer_1633,user1633@gmail.com,38,India,4661
1634,Customer_1634,user1634@gmail.com,61,UK,1909
1635,Customer_1635,user1635@gmail.com,28,India,2301
1636,Customer_1636,user1636@gmail.com,59,India,4628
1637,Customer_1637,user1637@gmail.com,20,UK,3541
1638,Customer_1638,user1638@gmail.com,67,India,1633
1639,Customer_1639,user1639@gmail.com,64,India,3897
1640,Customer_1640,user1640@gmail.com,70,India,2736
1641,Customer_1641,user1641@gmail.com,50,India,1130
1642,Customer_1642,user1642@gmail.com,32,USA,387
1643,Customer_1643,user1643@gmail.com,43,UK,3214
1644,Customer_1644,user1644@gmail.com,24,India,1284
1645,Customer_1645,user1645@gmail.com,64,UK,2145
1646,Customer_1646,user1646@gmail.com,20,India,1986
1647,Customer_1647,user1647@gmail.com,44,UK,426
1648,Customer_1648,user1648@gmail.com,29,UK,2279
1649,Customer_1649,user1649@gmail.com,59,USA,175
1650,Customer_1650,user1650@gmail.com,25,UK,1506
1651,Customer_1651,user1651@gmail.com,46,India,3437
1652,Customer_1652,user1652@gmail.com,56,USA,3473
1653,Customer_1653,user1653@gmail.com,51,India,3306
1654,Customer_1654,user1654@gmail.com,46,India,1874
1655,Customer_1655,user1655@gmail.com,70,India,2861
1656,Customer_1656,user1656@gmail.com,32,India,464
1657,Customer_1657,user1657@gmail.com,49,UK,4854
1658,Customer_1658,user1658@gmail.com,50,UK,3462
1659,Customer_1659,user1659@gmail.com,47,India,3848
1660,Customer_1660,user1660@gmail.com,26,USA,4681
1661,Customer_1661,user1661@gmail.com,49,India,1274
1662,Customer_1662,user1662@gmail.com,28,India,4531
1663,Customer_1663,user1663@gmail.com,36,UK,837
1664,Customer_1664,user1664@gmail.com,31,India,1278
1665,Customer_1665,user1665@gmail.com,65,USA,1872
1666,Customer_1666,user1666@gmail.com,26,USA,688
1667,Customer_1667,user1667@gmail.com,45,UK,4455
1668,Customer_1668,user1668@gmail.com,25,USA,2177
1669,Customer_1669,user1669@gmail.com,31,USA,2727
1670,Customer_1670,user1670@gmail.com,59,India,324
1671,Customer_1671,user1671@gmail.com,68,UK,4089
1672,Customer_1672,user1672@gmail.com,18,USA,4556
1673,Customer_1673,user1673@gmail.com,26,USA,1096
1674,Customer_1674,user1674@gmail.com,68,UK,917
1675,Customer_1675,user1675@gmail.com,61,USA,2417
1676,Customer_1676,user1676@gmail.com,20,USA,3880
1677,Customer_1677,user1677@gmail.com,69,India,3584
1678,Customer_1678,user1678@gmail.com,28,India,1268
1679,Customer_1679,user1679@gmail.com,69,India,1871
1680,Customer_1680,user1680@gmail.com,27,India,1406
1681,Customer_1681,user1681@gmail.com,40,India,4375
1682,Customer_1682,user1682@gmail.com,33,India,1611
1683,Customer_1683,user1683@gmail.com,54,USA,3623
1684,Customer_1684,user1684@gmail.com,25,India,3371
1685,Customer_1685,user1685@gmail.com,57,UK,3705
1686,Customer_1686,user1686@gmail.com,23,USA,2360
1687,Customer_1687,user1687@gmail.com,68,UK,2601
1688,Customer_1688,user1688@gmail.com,45,USA,3987
1689,Customer_1689,user1689@gmail.com,63,USA,4662
1690,Customer_1690,user1690@gmail.com,34,USA,2690
